,Outcome,PPG,avg FG made,avg FG attempts,Avg 3P made,avg 3P attempts,avg FT made,avg FT attempts,avg Off Reb,Avg Team Reb,Avg Assists,Avg Steals,Avg Blocks,Avg turnovers,Avg Pers Fouls,PPG opp,avg FG made opp,avg FG attempts opp,Avg 3P made opp,avg 3P attempts opp,avg FT made opp,avg FT attempts opp,avg Off Reb opp,Avg Team Reb opp,Avg Assists opp,Avg Steals opp,Avg Blocks opp,Avg turnovers opp,Avg Pers Fouls opp
11,0,62.645161290322584,22.451612903225808,53.83870967741935,5.032258064516129,16.677419354838708,12.709677419354838,19.612903225806452,9.32258064516129,31.774193548387096,12.451612903225806,6.419354838709677,4.806451612903226,13.483870967741936,18.387096774193548,72.03030303030303,25.87878787878788,56.96969696969697,7.0606060606060606,19.78787878787879,13.212121212121213,18.606060606060606,9.848484848484848,33.878787878787875,13.363636363636363,6.0,3.515151515151515,11.848484848484848,13.787878787878787
12,0,62.645161290322584,22.451612903225808,53.83870967741935,5.032258064516129,16.677419354838708,12.709677419354838,19.612903225806452,9.32258064516129,31.774193548387096,12.451612903225806,6.419354838709677,4.806451612903226,13.483870967741936,18.387096774193548,75.89189189189189,26.37837837837838,56.91891891891892,9.64864864864865,25.37837837837838,13.486486486486486,18.91891891891892,9.567567567567568,31.89189189189189,14.891891891891891,6.297297297297297,3.3513513513513513,11.027027027027026,15.54054054054054
13,0,62.645161290322584,22.451612903225808,53.83870967741935,5.032258064516129,16.677419354838708,12.709677419354838,19.612903225806452,9.32258064516129,31.774193548387096,12.451612903225806,6.419354838709677,4.806451612903226,13.483870967741936,18.387096774193548,64.6969696969697,23.575757575757574,52.18181818181818,4.121212121212121,14.242424242424242,13.424242424242424,18.87878787878788,9.121212121212121,32.303030303030305,12.181818181818182,7.242424242424242,4.151515151515151,12.575757575757576,18.363636363636363
14,0,62.645161290322584,22.451612903225808,53.83870967741935,5.032258064516129,16.677419354838708,12.709677419354838,19.612903225806452,9.32258064516129,31.774193548387096,12.451612903225806,6.419354838709677,4.806451612903226,13.483870967741936,18.387096774193548,65.36363636363636,23.96969696969697,59.0,5.242424242424242,16.060606060606062,12.181818181818182,17.636363636363637,11.181818181818182,33.15151515151515,12.575757575757576,7.03030303030303,3.878787878787879,12.848484848484848,17.87878787878788
15,1,62.645161290322584,22.451612903225808,53.83870967741935,5.032258064516129,16.677419354838708,12.709677419354838,19.612903225806452,9.32258064516129,31.774193548387096,12.451612903225806,6.419354838709677,4.806451612903226,13.483870967741936,18.387096774193548,66.91176470588235,24.11764705882353,55.76470588235294,4.382352941176471,13.852941176470589,14.294117647058824,23.705882352941178,11.235294117647058,35.0,11.176470588235293,6.617647058823529,5.235294117647059,14.117647058823529,18.0
16,1,77.375,27.4,56.2,5.625,14.875,16.95,23.45,10.875,36.125,13.275,6.05,8.6,11.1,14.75,73.51282051282051,26.23076923076923,55.61538461538461,5.6923076923076925,16.487179487179485,15.307692307692308,22.128205128205128,9.948717948717949,35.07692307692308,15.051282051282051,7.3076923076923075,5.6923076923076925,12.897435897435898,17.384615384615383
17,1,77.375,27.4,56.2,5.625,14.875,16.95,23.45,10.875,36.125,13.275,6.05,8.6,11.1,14.75,61.78125,21.71875,55.3125,6.28125,20.21875,12.0625,17.59375,10.78125,31.0625,10.75,6.8125,2.40625,12.0,19.8125
18,0,77.375,27.4,56.2,5.625,14.875,16.95,23.45,10.875,36.125,13.275,6.05,8.6,11.1,14.75,77.27777777777777,26.36111111111111,53.55555555555556,6.361111111111111,14.75,18.194444444444443,23.833333333333332,9.027777777777779,31.38888888888889,13.527777777777779,6.472222222222222,3.1944444444444446,12.666666666666666,17.555555555555557
19,1,77.375,27.4,56.2,5.625,14.875,16.95,23.45,10.875,36.125,13.275,6.05,8.6,11.1,14.75,68.175,24.075,57.025,5.825,18.325,14.2,20.65,11.55,35.575,13.3,8.825,4.825,13.8,17.575
20,1,77.375,27.4,56.2,5.625,14.875,16.95,23.45,10.875,36.125,13.275,6.05,8.6,11.1,14.75,61.38709677419355,22.225806451612904,55.25806451612903,6.580645161290323,20.161290322580644,10.35483870967742,14.774193548387096,10.774193548387096,28.35483870967742,9.96774193548387,6.838709677419355,4.870967741935484,12.64516129032258,18.096774193548388
