,Conference,Location,Points,FG made,FG attempts,3P made,3P attempts,FT made,FT attempts,Off Reb,Team Reb,Assists,Steals,Blocks,turnovers,Pers Fouls,Opponent Conf,Points opp,FG made opp,FG attempts opp,3P made opp,3P attempts opp,FT made opp,FT attempts opp,Off Reb opp,Team Reb opp,Assists opp,Steals opp,Blocks opp,turnovers opp,Pers Fouls opp
1647,BigTen,N,64,22,54,11,27,15,17,9,37,14,3,3,7,12,PacTwelve,63,23,54,11,21,6,14,3,22,9,3,2,7,19
1648,ACC,N,89,33,59,11,25,12,15,9,31,15,2,3,9,13,PacTwelve,78,29,59,10,15,10,16,9,25,19,4,2,8,16
1649,ACC,@,62,33,59,11,25,12,15,9,31,15,2,3,9,13,PacTwelve,78,29,59,10,15,10,16,9,25,19,4,2,8,16
1650,ACC,,60,33,59,11,25,12,15,9,31,15,2,3,9,13,ACC,62,29,59,10,15,10,16,9,25,19,4,2,8,16
1651,ACC,@,62,33,59,11,25,12,15,9,31,15,2,3,9,13,ACC,59,29,59,10,15,10,16,9,25,19,4,2,8,16
1652,ACC,,59,33,59,11,25,12,15,9,31,15,2,3,9,13,ACC,69,29,59,10,15,10,16,9,25,19,4,2,8,16
1653,ACC,,60,33,59,11,25,12,15,9,31,15,2,3,9,13,ACC,68,29,59,10,15,10,16,9,25,19,4,2,8,16
1654,ACC,,76,33,59,11,25,12,15,9,31,15,2,3,9,13,ACC,52,29,59,10,15,10,16,9,25,19,4,2,8,16
1655,ACC,@,73,33,59,11,25,12,15,9,31,15,2,3,9,13,ACC,76,29,59,10,15,10,16,9,25,19,4,2,8,16
1656,ACC,@,67,33,59,11,25,12,15,9,31,15,2,3,9,13,ACC,77,29,59,10,15,10,16,9,25,19,4,2,8,16
1657,ACC,,68,33,59,11,25,12,15,9,31,15,2,3,9,13,ACC,89,29,59,10,15,10,16,9,25,19,4,2,8,16
1658,ACC,@,71,33,59,11,25,12,15,9,31,15,2,3,9,13,ACC,74,29,59,10,15,10,16,9,25,19,4,2,8,16
1659,ACC,,69,33,59,11,25,12,15,9,31,15,2,3,9,13,ACC,73,29,59,10,15,10,16,9,25,19,4,2,8,16
1660,ACC,@,62,33,59,11,25,12,15,9,31,15,2,3,9,13,ACC,59,29,59,10,15,10,16,9,25,19,4,2,8,16
1661,ACC,@,80,33,59,11,25,12,15,9,31,15,2,3,9,13,ACC,72,29,59,10,15,10,16,9,25,19,4,2,8,16
1662,ACC,,70,33,59,11,25,12,15,9,31,15,2,3,9,13,ACC,74,29,59,10,15,10,16,9,25,19,4,2,8,16
1663,ACC,@,68,33,59,11,25,12,15,9,31,15,2,3,9,13,ACC,78,29,59,10,15,10,16,9,25,19,4,2,8,16
1664,ACC,N,70,33,59,11,25,12,15,9,31,15,2,3,9,13,ACC,73,29,59,10,15,10,16,9,25,19,4,2,8,16
1665,ACC,,41,15,50,5,19,6,6,10,26,9,6,4,16,14,ACC,56,26,55,1,11,3,7,14,31,9,10,5,11,12
1666,ACC,,72,15,50,5,19,6,6,10,26,9,6,4,16,14,ACC,59,26,55,1,11,3,7,14,31,9,10,5,11,12
1667,ACC,@,56,15,50,5,19,6,6,10,26,9,6,4,16,14,ACC,49,26,55,1,11,3,7,14,31,9,10,5,11,12
1668,ACC,,61,15,50,5,19,6,6,10,26,9,6,4,16,14,ACC,53,26,55,1,11,3,7,14,31,9,10,5,11,12
1669,ACC,@,53,15,50,5,19,6,6,10,26,9,6,4,16,14,ACC,49,26,55,1,11,3,7,14,31,9,10,5,11,12
1670,ACC,,45,15,50,5,19,6,6,10,26,9,6,4,16,14,ACC,41,26,55,1,11,3,7,14,31,9,10,5,11,12
1671,ACC,@,44,15,50,5,19,6,6,10,26,9,6,4,16,14,ACC,57,26,55,1,11,3,7,14,31,9,10,5,11,12
1672,ACC,@,64,15,50,5,19,6,6,10,26,9,6,4,16,14,ACC,68,26,55,1,11,3,7,14,31,9,10,5,11,12
1673,ACC,,58,15,50,5,19,6,6,10,26,9,6,4,16,14,ACC,63,26,55,1,11,3,7,14,31,9,10,5,11,12
1674,ACC,,73,15,50,5,19,6,6,10,26,9,6,4,16,14,ACC,56,26,55,1,11,3,7,14,31,9,10,5,11,12
1675,ACC,@,63,15,50,5,19,6,6,10,26,9,6,4,16,14,ACC,55,26,55,1,11,3,7,14,31,9,10,5,11,12
1676,ACC,@,57,15,50,5,19,6,6,10,26,9,6,4,16,14,ACC,62,26,55,1,11,3,7,14,31,9,10,5,11,12
1677,ACC,N,69,15,50,5,19,6,6,10,26,9,6,4,16,14,ACC,65,26,55,1,11,3,7,14,31,9,10,5,11,12
1678,ACC,N,62,15,50,5,19,6,6,10,26,9,6,4,16,14,ACC,63,26,55,1,11,3,7,14,31,9,10,5,11,12
1679,ACC,N,83,30,58,7,18,16,28,4,21,15,5,1,10,29,BigTwelve,94,32,57,3,8,27,35,9,36,18,7,3,10,24
1680,ACC,N,66,30,58,7,18,16,28,4,21,15,5,1,10,29,PacTwelve,72,32,57,3,8,27,35,9,36,18,7,3,10,24
1681,ACC,N,80,30,58,7,18,16,28,4,21,15,5,1,10,29,PacTwelve,63,32,57,3,8,27,35,9,36,18,7,3,10,24
1682,ACC,@,77,30,58,7,18,16,28,4,21,15,5,1,10,29,ACC,79,32,57,3,8,27,35,9,36,18,7,3,10,24
1683,ACC,,79,30,58,7,18,16,28,4,21,15,5,1,10,29,ACC,57,32,57,3,8,27,35,9,36,18,7,3,10,24
1684,ACC,,69,30,58,7,18,16,28,4,21,15,5,1,10,29,ACC,65,32,57,3,8,27,35,9,36,18,7,3,10,24
1685,ACC,,95,30,58,7,18,16,28,4,21,15,5,1,10,29,ACC,60,32,57,3,8,27,35,9,36,18,7,3,10,24
1686,ACC,,78,30,58,7,18,16,28,4,21,15,5,1,10,29,ACC,56,32,57,3,8,27,35,9,36,18,7,3,10,24
1687,ACC,@,89,30,58,7,18,16,28,4,21,15,5,1,10,29,ACC,91,32,57,3,8,27,35,9,36,18,7,3,10,24
1688,ACC,,83,30,58,7,18,16,28,4,21,15,5,1,10,29,ACC,63,32,57,3,8,27,35,9,36,18,7,3,10,24
1689,ACC,@,68,30,58,7,18,16,28,4,21,15,5,1,10,29,ACC,51,32,57,3,8,27,35,9,36,18,7,3,10,24
1690,ACC,,66,30,58,7,18,16,28,4,21,15,5,1,10,29,ACC,60,32,57,3,8,27,35,9,36,18,7,3,10,24
1691,ACC,,66,30,58,7,18,16,28,4,21,15,5,1,10,29,ACC,48,32,57,3,8,27,35,9,36,18,7,3,10,24
1692,ACC,@,72,30,58,7,18,16,28,4,21,15,5,1,10,29,ACC,82,32,57,3,8,27,35,9,36,18,7,3,10,24
1693,ACC,N,75,30,58,7,18,16,28,4,21,15,5,1,10,29,ACC,67,32,57,3,8,27,35,9,36,18,7,3,10,24
1694,ACC,N,63,30,58,7,18,16,28,4,21,15,5,1,10,29,ACC,72,32,57,3,8,27,35,9,36,18,7,3,10,24
1695,ACC,,50,16,52,4,14,14,22,11,33,8,2,8,16,28,ACC,62,19,58,6,16,18,33,15,37,9,3,3,5,21
1696,ACC,@,66,16,52,4,14,14,22,11,33,8,2,8,16,28,ACC,78,19,58,6,16,18,33,15,37,9,3,3,5,21
1697,ACC,,76,16,52,4,14,14,22,11,33,8,2,8,16,28,ACC,74,19,58,6,16,18,33,15,37,9,3,3,5,21
1698,ACC,@,70,16,52,4,14,14,22,11,33,8,2,8,16,28,ACC,74,19,58,6,16,18,33,15,37,9,3,3,5,21
1699,ACC,,70,16,52,4,14,14,22,11,33,8,2,8,16,28,ACC,50,19,58,6,16,18,33,15,37,9,3,3,5,21
1700,ACC,@,67,16,52,4,14,14,22,11,33,8,2,8,16,28,ACC,60,19,58,6,16,18,33,15,37,9,3,3,5,21
1701,ACC,,81,16,52,4,14,14,22,11,33,8,2,8,16,28,ACC,71,19,58,6,16,18,33,15,37,9,3,3,5,21
1702,ACC,,58,16,52,4,14,14,22,11,33,8,2,8,16,28,ACC,74,19,58,6,16,18,33,15,37,9,3,3,5,21
1703,ACC,N,51,16,52,4,14,14,22,11,33,8,2,8,16,28,ACC,64,19,58,6,16,18,33,15,37,9,3,3,5,21
1704,ACC,,74,27,63,7,21,13,20,11,39,17,6,6,11,13,ACC,69,28,70,6,24,7,9,11,38,17,6,2,8,18
1705,ACC,@,78,27,63,7,21,13,20,11,39,17,6,6,11,13,ACC,80,28,70,6,24,7,9,11,38,17,6,2,8,18
1706,ACC,@,79,27,63,7,21,13,20,11,39,17,6,6,11,13,ACC,70,28,70,6,24,7,9,11,38,17,6,2,8,18
1707,ACC,,45,27,63,7,21,13,20,11,39,17,6,6,11,13,ACC,64,28,70,6,24,7,9,11,38,17,6,2,8,18
1708,ACC,@,62,27,63,7,21,13,20,11,39,17,6,6,11,13,ACC,65,28,70,6,24,7,9,11,38,17,6,2,8,18
1709,ACC,@,67,27,63,7,21,13,20,11,39,17,6,6,11,13,ACC,62,28,70,6,24,7,9,11,38,17,6,2,8,18
1710,ACC,,62,27,63,7,21,13,20,11,39,17,6,6,11,13,ACC,51,28,70,6,24,7,9,11,38,17,6,2,8,18
1711,ACC,N,60,20,47,6,13,14,21,6,28,12,2,3,7,16,PacTwelve,57,20,51,8,21,9,13,10,29,16,2,4,9,16
1712,ACC,,60,20,47,6,13,14,21,6,28,12,2,3,7,16,ACC,61,20,51,8,21,9,13,10,29,16,2,4,9,16
1713,ACC,@,44,20,47,6,13,14,21,6,28,12,2,3,7,16,ACC,49,20,51,8,21,9,13,10,29,16,2,4,9,16
1714,ACC,,52,20,47,6,13,14,21,6,28,12,2,3,7,16,ACC,64,20,51,8,21,9,13,10,29,16,2,4,9,16
1715,ACC,,55,20,47,6,13,14,21,6,28,12,2,3,7,16,ACC,56,20,51,8,21,9,13,10,29,16,2,4,9,16
1716,ACC,@,45,20,47,6,13,14,21,6,28,12,2,3,7,16,ACC,52,20,51,8,21,9,13,10,29,16,2,4,9,16
1717,ACC,,71,20,47,6,13,14,21,6,28,12,2,3,7,16,ACC,64,20,51,8,21,9,13,10,29,16,2,4,9,16
1718,ACC,@,40,20,47,6,13,14,21,6,28,12,2,3,7,16,ACC,65,20,51,8,21,9,13,10,29,16,2,4,9,16
1719,ACC,@,85,20,47,6,13,14,21,6,28,12,2,3,7,16,ACC,70,20,51,8,21,9,13,10,29,16,2,4,9,16
1720,ACC,,69,20,47,6,13,14,21,6,28,12,2,3,7,16,ACC,56,20,51,8,21,9,13,10,29,16,2,4,9,16
1721,ACC,N,57,20,47,6,13,14,21,6,28,12,2,3,7,16,ACC,53,20,51,8,21,9,13,10,29,16,2,4,9,16
1722,ACC,N,58,20,47,6,13,14,21,6,28,12,2,3,7,16,ACC,67,20,51,8,21,9,13,10,29,16,2,4,9,16
1723,ACC,,83,25,65,9,19,24,47,13,39,13,7,5,8,24,BigTwelve,86,29,72,8,21,20,33,19,49,13,6,7,12,31
1724,ACC,@,67,25,65,9,19,24,47,13,39,13,7,5,8,24,ACC,73,29,72,8,21,20,33,19,49,13,6,7,12,31
1725,ACC,@,45,25,65,9,19,24,47,13,39,13,7,5,8,24,ACC,57,29,72,8,21,20,33,19,49,13,6,7,12,31
1726,ACC,@,61,25,65,9,19,24,47,13,39,13,7,5,8,24,ACC,76,29,72,8,21,20,33,19,49,13,6,7,12,31
1727,ACC,,84,25,65,9,19,24,47,13,39,13,7,5,8,24,ACC,70,29,72,8,21,20,33,19,49,13,6,7,12,31
1728,ACC,@,73,25,65,9,19,24,47,13,39,13,7,5,8,24,ACC,62,29,72,8,21,20,33,19,49,13,6,7,12,31
1729,ACC,,105,25,65,9,19,24,47,13,39,13,7,5,8,24,ACC,72,29,72,8,21,20,33,19,49,13,6,7,12,31
1730,ACC,@,85,25,65,9,19,24,47,13,39,13,7,5,8,24,ACC,84,29,72,8,21,20,33,19,49,13,6,7,12,31
1731,ACC,@,60,25,65,9,19,24,47,13,39,13,7,5,8,24,ACC,56,29,72,8,21,20,33,19,49,13,6,7,12,31
1732,ACC,,63,25,65,9,19,24,47,13,39,13,7,5,8,24,ACC,61,29,72,8,21,20,33,19,49,13,6,7,12,31
1733,ACC,N,83,25,65,9,19,24,47,13,39,13,7,5,8,24,BigTwelve,85,29,72,8,21,20,33,19,49,13,6,7,12,31
1734,ACC,@,77,24,58,4,13,25,32,8,33,12,5,5,8,11,ACC,70,27,66,7,24,9,12,11,32,14,2,6,11,21
1735,ACC,,45,24,58,4,13,25,32,8,33,12,5,5,8,11,ACC,76,27,66,7,24,9,12,11,32,14,2,6,11,21
1736,ACC,@,69,24,58,4,13,25,32,8,33,12,5,5,8,11,ACC,70,27,66,7,24,9,12,11,32,14,2,6,11,21
1737,ACC,,82,24,58,4,13,25,32,8,33,12,5,5,8,11,ACC,67,27,66,7,24,9,12,11,32,14,2,6,11,21
1738,ACC,@,55,24,58,4,13,25,32,8,33,12,5,5,8,11,ACC,56,27,66,7,24,9,12,11,32,14,2,6,11,21
1739,ACC,@,71,24,58,4,13,25,32,8,33,12,5,5,8,11,ACC,64,27,66,7,24,9,12,11,32,14,2,6,11,21
1740,ACC,N,66,24,58,4,13,25,32,8,33,12,5,5,8,11,ACC,63,27,66,7,24,9,12,11,32,14,2,6,11,21
1741,ACC,N,76,25,53,10,24,16,21,8,28,14,12,2,7,18,BigTwelve,53,19,49,5,11,10,13,8,24,10,3,2,16,15
1742,ACC,N,88,25,53,10,24,16,21,8,28,14,12,2,7,18,PacTwelve,67,19,49,5,11,10,13,8,24,10,3,2,16,15
1743,ACC,,80,25,53,10,24,16,21,8,28,14,12,2,7,18,ACC,65,19,49,5,11,10,13,8,24,10,3,2,16,15
1744,ACC,@,54,25,53,10,24,16,21,8,28,14,12,2,7,18,ACC,59,19,49,5,11,10,13,8,24,10,3,2,16,15
1745,ACC,,45,25,53,10,24,16,21,8,28,14,12,2,7,18,ACC,48,19,49,5,11,10,13,8,24,10,3,2,16,15
1746,ACC,,62,25,53,10,24,16,21,8,28,14,12,2,7,18,ACC,57,19,49,5,11,10,13,8,24,10,3,2,16,15
1747,ACC,,56,25,53,10,24,16,21,8,28,14,12,2,7,18,ACC,58,19,49,5,11,10,13,8,24,10,3,2,16,15
1748,ACC,@,85,25,53,10,24,16,21,8,28,14,12,2,7,18,ACC,81,19,49,5,11,10,13,8,24,10,3,2,16,15
1749,ACC,N,84,25,53,10,24,16,21,8,28,14,12,2,7,18,ACC,55,19,49,5,11,10,13,8,24,10,3,2,16,15
1750,ACC,N,48,25,53,10,24,16,21,8,28,14,12,2,7,18,ACC,51,19,49,5,11,10,13,8,24,10,3,2,16,15
1751,ACC,N,77,25,53,10,24,16,21,8,28,14,12,2,7,18,PacTwelve,48,19,49,5,11,10,13,8,24,10,3,2,16,15
1752,ACC,N,92,31,58,7,14,23,24,7,23,14,7,4,8,20,PacTwelve,81,28,54,6,21,19,25,7,27,20,6,2,13,21
1753,ACC,N,74,31,58,7,14,23,24,7,23,14,7,4,8,20,BigTwelve,67,28,54,6,21,19,25,7,27,20,6,2,13,21
1754,ACC,@,72,31,58,7,14,23,24,7,23,14,7,4,8,20,ACC,52,28,54,6,21,19,25,7,27,20,6,2,13,21
1755,ACC,@,67,31,58,7,14,23,24,7,23,14,7,4,8,20,ACC,57,28,54,6,21,19,25,7,27,20,6,2,13,21
1756,ACC,,61,31,58,7,14,23,24,7,23,14,7,4,8,20,ACC,55,28,54,6,21,19,25,7,27,20,6,2,13,21
1757,ACC,@,56,31,58,7,14,23,24,7,23,14,7,4,8,20,ACC,75,28,54,6,21,19,25,7,27,20,6,2,13,21
1758,ACC,,74,26,52,7,14,15,23,6,35,17,9,2,12,12,ACC,51,17,48,4,17,13,18,3,21,11,5,3,15,17
1759,ACC,,65,26,52,7,14,15,23,6,35,17,9,2,12,12,ACC,45,17,48,4,17,13,18,3,21,11,5,3,15,17
1760,ACC,@,68,26,52,7,14,15,23,6,35,17,9,2,12,12,ACC,53,17,48,4,17,13,18,3,21,11,5,3,15,17
1761,ACC,@,57,26,52,7,14,15,23,6,35,17,9,2,12,12,ACC,53,17,48,4,17,13,18,3,21,11,5,3,15,17
1762,ACC,,70,26,52,7,14,15,23,6,35,17,9,2,12,12,ACC,49,17,48,4,17,13,18,3,21,11,5,3,15,17
1763,ACC,,87,26,57,5,15,30,38,10,41,7,0,13,16,25,BigTwelve,82,25,70,11,24,21,33,15,40,14,7,1,11,28
1764,ACC,@,63,26,57,5,15,30,38,10,41,7,0,13,16,25,ACC,70,25,70,11,24,21,33,15,40,14,7,1,11,28
1765,ACC,,77,26,57,5,15,30,38,10,41,7,0,13,16,25,ACC,83,25,70,11,24,21,33,15,40,14,7,1,11,28
1766,ACC,N,78,26,56,8,19,18,29,12,31,10,5,4,13,24,BigTwelve,87,29,62,3,15,26,38,11,34,14,6,3,9,21
1767,ACC,N,77,26,56,8,19,18,29,12,31,10,5,4,13,24,PacTwelve,63,29,62,3,15,26,38,11,34,14,6,3,9,21
1768,ACC,,65,26,56,8,19,18,29,12,31,10,5,4,13,24,ACC,58,29,62,3,15,26,38,11,34,14,6,3,9,21
1769,ACC,N,81,26,56,8,19,18,29,12,31,10,5,4,13,24,ACC,69,29,62,3,15,26,38,11,34,14,6,3,9,21
1770,BigTwelve,N,72,24,54,8,20,16,23,10,39,12,2,3,13,23,PacTwelve,60,22,66,2,19,14,22,18,39,10,7,3,6,21
1771,BigTwelve,@,72,24,54,8,20,16,23,10,39,12,2,3,13,23,BigTwelve,87,22,66,2,19,14,22,18,39,10,7,3,6,21
1772,BigTwelve,,88,24,54,8,20,16,23,10,39,12,2,3,13,23,BigTwelve,62,22,66,2,19,14,22,18,39,10,7,3,6,21
1773,BigTwelve,@,72,24,54,8,20,16,23,10,39,12,2,3,13,23,BigTwelve,82,22,66,2,19,14,22,18,39,10,7,3,6,21
1774,BigTwelve,,64,24,54,8,20,16,23,10,39,12,2,3,13,23,BigTwelve,66,22,66,2,19,14,22,18,39,10,7,3,6,21
1775,BigTwelve,@,68,24,54,8,20,16,23,10,39,12,2,3,13,23,BigTwelve,78,22,66,2,19,14,22,18,39,10,7,3,6,21
1776,BigTwelve,,60,24,54,8,20,16,23,10,39,12,2,3,13,23,BigTwelve,74,22,66,2,19,14,22,18,39,10,7,3,6,21
1777,BigTwelve,,64,24,54,8,20,16,23,10,39,12,2,3,13,23,BigTwelve,66,22,66,2,19,14,22,18,39,10,7,3,6,21
1778,BigTwelve,@,76,24,54,8,20,16,23,10,39,12,2,3,13,23,BigTwelve,70,22,66,2,19,14,22,18,39,10,7,3,6,21
1779,BigTwelve,,52,24,54,8,20,16,23,10,39,12,2,3,13,23,BigTwelve,69,22,66,2,19,14,22,18,39,10,7,3,6,21
1780,BigTwelve,@,72,24,54,8,20,16,23,10,39,12,2,3,13,23,BigTwelve,88,22,66,2,19,14,22,18,39,10,7,3,6,21
1781,BigTwelve,@,91,24,54,8,20,16,23,10,39,12,2,3,13,23,BigTwelve,58,22,66,2,19,14,22,18,39,10,7,3,6,21
1782,BigTwelve,,87,24,54,8,20,16,23,10,39,12,2,3,13,23,BigTwelve,73,22,66,2,19,14,22,18,39,10,7,3,6,21
1783,BigTwelve,,70,24,54,8,20,16,23,10,39,12,2,3,13,23,BigTwelve,64,22,66,2,19,14,22,18,39,10,7,3,6,21
1784,BigTwelve,@,88,24,54,8,20,16,23,10,39,12,2,3,13,23,BigTwelve,75,22,66,2,19,14,22,18,39,10,7,3,6,21
1785,BigTwelve,@,69,24,54,8,20,16,23,10,39,12,2,3,13,23,BigTwelve,74,22,66,2,19,14,22,18,39,10,7,3,6,21
1786,BigTwelve,,59,24,54,8,20,16,23,10,39,12,2,3,13,23,BigTwelve,49,22,66,2,19,14,22,18,39,10,7,3,6,21
1787,BigTwelve,,74,24,54,8,20,16,23,10,39,12,2,3,13,23,BigTwelve,61,22,66,2,19,14,22,18,39,10,7,3,6,21
1788,BigTwelve,@,76,24,54,8,20,16,23,10,39,12,2,3,13,23,BigTwelve,74,22,66,2,19,14,22,18,39,10,7,3,6,21
1789,BigTwelve,N,76,24,54,8,20,16,23,10,39,12,2,3,13,23,BigTwelve,68,22,66,2,19,14,22,18,39,10,7,3,6,21
1790,BigTwelve,N,78,24,54,8,20,16,23,10,39,12,2,3,13,23,BigTwelve,73,22,66,2,19,14,22,18,39,10,7,3,6,21
1791,BigTwelve,N,86,24,54,8,20,16,23,10,39,12,2,3,13,23,BigTwelve,69,22,66,2,19,14,22,18,39,10,7,3,6,21
1792,BigTwelve,N,65,24,54,8,20,16,23,10,39,12,2,3,13,23,BigTwelve,74,22,66,2,19,14,22,18,39,10,7,3,6,21
1793,BigTwelve,@,73,22,52,5,19,24,29,6,27,14,8,1,5,13,BigTwelve,62,25,57,6,20,6,8,6,29,13,3,1,13,23
1794,BigTwelve,@,82,22,52,5,19,24,29,6,27,14,8,1,5,13,BigTwelve,87,25,57,6,20,6,8,6,29,13,3,1,13,23
1795,BigTwelve,,70,22,52,5,19,24,29,6,27,14,8,1,5,13,BigTwelve,77,25,57,6,20,6,8,6,29,13,3,1,13,23
1796,BigTwelve,@,76,22,52,5,19,24,29,6,27,14,8,1,5,13,BigTwelve,86,25,57,6,20,6,8,6,29,13,3,1,13,23
1797,BigTwelve,,81,22,52,5,19,24,29,6,27,14,8,1,5,13,BigTwelve,75,25,57,6,20,6,8,6,29,13,3,1,13,23
1798,BigTwelve,@,81,22,52,5,19,24,29,6,27,14,8,1,5,13,BigTwelve,92,25,57,6,20,6,8,6,29,13,3,1,13,23
1799,BigTwelve,,81,22,52,5,19,24,29,6,27,14,8,1,5,13,BigTwelve,75,25,57,6,20,6,8,6,29,13,3,1,13,23
1800,BigTwelve,@,98,22,52,5,19,24,29,6,27,14,8,1,5,13,BigTwelve,97,25,57,6,20,6,8,6,29,13,3,1,13,23
1801,BigTwelve,,84,22,52,5,19,24,29,6,27,14,8,1,5,13,BigTwelve,69,25,57,6,20,6,8,6,29,13,3,1,13,23
1802,BigTwelve,@,77,22,52,5,19,24,29,6,27,14,8,1,5,13,BigTwelve,102,25,57,6,20,6,8,6,29,13,3,1,13,23
1803,BigTwelve,,70,22,52,5,19,24,29,6,27,14,8,1,5,13,BigTwelve,64,25,57,6,20,6,8,6,29,13,3,1,13,23
1804,BigTwelve,,85,22,52,5,19,24,29,6,27,14,8,1,5,13,BigTwelve,76,25,57,6,20,6,8,6,29,13,3,1,13,23
1805,BigTwelve,@,71,22,52,5,19,24,29,6,27,14,8,1,5,13,BigTwelve,60,25,57,6,20,6,8,6,29,13,3,1,13,23
1806,BigTwelve,,83,22,52,5,19,24,29,6,27,14,8,1,5,13,BigTwelve,66,25,57,6,20,6,8,6,29,13,3,1,13,23
1807,BigTwelve,@,73,22,52,5,19,24,29,6,27,14,8,1,5,13,BigTwelve,80,25,57,6,20,6,8,6,29,13,3,1,13,23
1808,BigTwelve,,85,22,52,5,19,24,29,6,27,14,8,1,5,13,BigTwelve,81,25,57,6,20,6,8,6,29,13,3,1,13,23
1809,BigTwelve,N,91,22,52,5,19,24,29,6,27,14,8,1,5,13,BigTwelve,85,25,57,6,20,6,8,6,29,13,3,1,13,23
1810,BigTwelve,N,94,22,52,5,19,24,29,6,27,14,8,1,5,13,BigTwelve,83,25,57,6,20,6,8,6,29,13,3,1,13,23
1811,BigTwelve,@,72,27,51,5,20,13,20,7,32,11,3,5,12,26,PacTwelve,75,23,56,7,22,22,37,13,30,13,7,1,6,16
1812,BigTwelve,@,90,27,51,5,20,13,20,7,32,11,3,5,12,26,BigTwelve,83,23,56,7,22,22,37,13,30,13,7,1,6,16
1813,BigTwelve,,86,27,51,5,20,13,20,7,32,11,3,5,12,26,BigTwelve,60,23,56,7,22,22,37,13,30,13,7,1,6,16
1814,BigTwelve,,80,27,51,5,20,13,20,7,32,11,3,5,12,26,BigTwelve,78,23,56,7,22,22,37,13,30,13,7,1,6,16
1815,BigTwelve,@,91,27,51,5,20,13,20,7,32,11,3,5,12,26,BigTwelve,69,23,56,7,22,22,37,13,30,13,7,1,6,16
1816,BigTwelve,@,69,27,51,5,20,13,20,7,32,11,3,5,12,26,BigTwelve,81,23,56,7,22,22,37,13,30,13,7,1,6,16
1817,BigTwelve,,83,27,51,5,20,13,20,7,32,11,3,5,12,26,BigTwelve,69,23,56,7,22,22,37,13,30,13,7,1,6,16
1818,BigTwelve,@,82,27,51,5,20,13,20,7,32,11,3,5,12,26,BigTwelve,85,23,56,7,22,22,37,13,30,13,7,1,6,16
1819,BigTwelve,,95,27,51,5,20,13,20,7,32,11,3,5,12,26,BigTwelve,65,23,56,7,22,22,37,13,30,13,7,1,6,16
1820,BigTwelve,@,64,27,51,5,20,13,20,7,32,11,3,5,12,26,BigTwelve,63,23,56,7,22,22,37,13,30,13,7,1,6,16
1821,BigTwelve,,85,27,51,5,20,13,20,7,32,11,3,5,12,26,BigTwelve,54,23,56,7,22,22,37,13,30,13,7,1,6,16
1822,BigTwelve,,83,27,51,5,20,13,20,7,32,11,3,5,12,26,BigTwelve,75,23,56,7,22,22,37,13,30,13,7,1,6,16
1823,BigTwelve,@,65,27,51,5,20,13,20,7,32,11,3,5,12,26,BigTwelve,72,23,56,7,22,22,37,13,30,13,7,1,6,16
1824,BigTwelve,,82,27,51,5,20,13,20,7,32,11,3,5,12,26,BigTwelve,57,23,56,7,22,22,37,13,30,13,7,1,6,16
1825,BigTwelve,@,86,27,51,5,20,13,20,7,32,11,3,5,12,26,BigTwelve,92,23,56,7,22,22,37,13,30,13,7,1,6,16
1826,BigTwelve,N,77,27,51,5,20,13,20,7,32,11,3,5,12,26,BigTwelve,70,23,56,7,22,22,37,13,30,13,7,1,6,16
1827,BigTwelve,N,57,27,51,5,20,13,20,7,32,11,3,5,12,26,PacTwelve,60,23,56,7,22,22,37,13,30,13,7,1,6,16
1828,BigTwelve,,74,22,60,5,21,25,36,9,33,11,6,5,8,25,BigTwelve,71,21,52,3,14,26,35,10,36,11,4,6,10,24
1829,BigTwelve,@,65,22,60,5,21,25,36,9,33,11,6,5,8,25,BigTwelve,47,21,52,3,14,26,35,10,36,11,4,6,10,24
1830,BigTwelve,,72,22,60,5,21,25,36,9,33,11,6,5,8,25,BigTwelve,66,21,52,3,14,26,35,10,36,11,4,6,10,24
1831,BigTwelve,,78,22,60,5,21,25,36,9,33,11,6,5,8,25,BigTwelve,56,21,52,3,14,26,35,10,36,11,4,6,10,24
1832,BigTwelve,@,64,22,60,5,21,25,36,9,33,11,6,5,8,25,BigTwelve,67,21,52,3,14,26,35,10,36,11,4,6,10,24
1833,BigTwelve,,66,22,60,5,21,25,36,9,33,11,6,5,8,25,BigTwelve,58,21,52,3,14,26,35,10,36,11,4,6,10,24
1834,BigTwelve,@,71,22,60,5,21,25,36,9,33,11,6,5,8,25,BigTwelve,81,21,52,3,14,26,35,10,36,11,4,6,10,24
1835,BigTwelve,,74,22,60,5,21,25,36,9,33,11,6,5,8,25,BigTwelve,57,21,52,3,14,26,35,10,36,11,4,6,10,24
1836,BigTwelve,,65,22,60,5,21,25,36,9,33,11,6,5,8,25,BigTwelve,53,21,52,3,14,26,35,10,36,11,4,6,10,24
1837,BigTwelve,@,73,22,60,5,21,25,36,9,33,11,6,5,8,25,BigTwelve,86,21,52,3,14,26,35,10,36,11,4,6,10,24
1838,BigTwelve,@,60,22,60,5,21,25,36,9,33,11,6,5,8,25,BigTwelve,56,21,52,3,14,26,35,10,36,11,4,6,10,24
1839,BigTwelve,@,61,22,60,5,21,25,36,9,33,11,6,5,8,25,BigTwelve,77,21,52,3,14,26,35,10,36,11,4,6,10,24
1840,BigTwelve,N,78,25,48,5,15,23,35,5,27,10,5,6,14,20,PacTwelve,73,26,64,6,22,15,20,13,34,7,8,1,14,26
